12/04/2021 13:43:28:575
111101010000101	617
111101110000001	540
111101110110001	10
110001110110001	416
110001111110001	710
100001111110001	567
100011111100101	407
101111111100101	676
101111011100101	469
111111011000101	139
111101011000101	466
111101010000101	547
111101110000001	573
111101110110001	11
110001110110001	684
110001111110001	409
100001111110001	604
100011111100101	411
101111111100101	905
101111011100101	235
111111011000101	105
111101011000101	469
111101010000101	576
111101110000001	561
111101110110001	10
110001110110001	429
110001111110001	668
100001111110001	603
100011111100101	404
101011111100101	913
101011011100101	241
111011011000101	136
111001011000101	438
111001010000101	578
111001110000001	573
111001110110001	10
110001110110001	396
110001111110001	701
100001111110001	606
100011111101011	406
101011111101011	877
101010111101011	234
111010111001011	136
111000111001011	502
111000110001011	514
111001110000011	582
111001110110011	10
110001110110011	380
110001111110010	739
100001111110010	577
100011111101010	407
101111111101010	894
101110111101010	202
111110111001010	169
111100111001010	476
111100101001010	540
111101101000010	537
111101101110010	11
110001101110010	429
110001111110010	733
100001111110010	571
100011111100111	401
101111111100111	607
101111011100111	574
111111011000111	97
111101011000111	474
111101001000111	496
111101101000011	601
111101101110011	10
110001101110011	672
110001111110001	433
100001111110001	605
100011111100101	412
101111111100101	604
101111011100101	567
111111011000101	64
111101011000101	499
111101010000101	537
111101110000001	579
111101110110001	11
110001110110001	690
110001111110001	462
100001111110001	569
100011111100101	409
101111111100101	895
101111011100101	275
111111011000101	95
111101011000101	469
111101010000101	535
111101110000001	600
111101110110001	10
110001110110001	428
110001111110001	650
100001111110001	636
100011111100101	431
101111111100101	577
101111011100101	569
111111011000101	73
111101011000101	506
111101010000101	495
111101110000001	648
111101110110001	11
110001110110001	682
110001111110001	400
100001111110001	632
100011111100101	397
101011111100101	797
111011011000101	347
111001011000101	597
111001010000101	513
111001110000001	596
111001110110001	10
110001110110001	430
110001111110001	703
100001111110001	574
100011111101011	444
101011111101011	706
111011111001011	368
111010111001011	32
111000111001011	605
111000110001011	542
111001110000011	564
111001110110011	11
110001110110011	388
110001111110010	761
100001111110010	537
100011111101010	398
101111111101010	807
101110111101010	298
111110111001010	338
111100111001010	293
111100101001010	576
111101101000010	509
111101101110010	11
110001101110010	659
110001111110010	546
100001111110010	464
100011111100111	444
101111111100111	461
111111111000111	628
111111011000111	42
111101011000111	599
111101001000111	574
111101101000011	523
111101101110011	10
110001101110011	668
110001111110001	510
100001111110001	543
100011111100101	398
101111111100101	1072
101111011100101	96
111111011000101	263
111101011000101	316
111101010000101	542
111101110000001	592
111101110110001	11
110001110110001	431
110001111110001	669
100001111110001	607
100011111100101	395
101111111100101	474
111111111000101	638
111111011000101	64
111101011000101	566
111101010000101	542
111101110000001	572
111101110110001	10
110001110110001	697
110001111110001	396
100001111110001	604
100011111100101	402
101111111100101	805
101111011100101	347
111111011000101	298
111101011000101	266
111101010000101	577
111101110000001	595
111101110110001	11
110001110110001	660
110001111110001	436
100001111110001	603
100011111100101	433
101011111100101	698
111011111000101	338
111011011000101	105
111001011000101	561
111001010000101	543
111001110000001	607
111001110110001	10
110001110110001	432
110001111110001	642
100001111110001	639
100011111101011	402
101011111101011	1102
101010111101011	10
111010111001011	333
111000111001011	298
111000110001011	535
111001110000011	542
111001110110011	12
110001110110011	419
110001111110010	716
100001111110010	566
100011111101010	444
101111111101010	673
111111111001010	369
111110111001010	73
111100111001010	604
111100101001010	535
111101101000010	575
111101101110010	10
110001101110010	387
110001111110010	752
100001111110010	534
100011111100111	430
101111111100111	967
101111011100111	179
111111011000111	158
111101011000111	438
111101001000111	546
111101101000011	563
111101101110011	10
110001101110011	430
110001111110001	702
100001111110001	568
100011111100101	430
101011111100101	839
101011011100101	308
111011011000101	65
111001011000101	506
111001010000101	568
111001110000001	578
111001110110001	11
110001110110001	390
110001111110001	710
100001111110001	606
100011111101011	397
101011111101011	718
111011111001011	375
111010111001011	31
111000111001011	631
111000110001011	541
111001110000011	523
111001110110011	11
110001110110011	393
110001111110010	751
100001111110010	560
100011111101010	413
101111111101010	765
111110111001010	338
111100111001010	643
111100101001010	537
111101101000010	538
111101101110010	10
110001101110010	459
110001111110010	715
100001111110010	542
100011111100111	398
101011111100111	1033
101011011100111	95
111011011000111	274
111001011000111	296
111001001000111	579
111001101000011	575
111001101110011	10
110001101110011	389
110001111110001	729
100001111110001	602
100011111101011	405
101111111101011	442
111111111001011	643
111110111001011	32
111100111001011	600
111100110001011	546
111101110000011	565
111101110110011	11
110001110110011	687
110001111110010	442
100001111110010	602
100011111100111	413
100111111100111	396
101111111100111	10
111111111000111	634
111111011000111	107
111101011000111	571
111101001000111	544
111101101000011	599
111101101110011	11
110001101110011	694
110001111110001	395
100001111110001	609
100011111100101	433
101111111100101	832
101111011100101	329
111111011000101	294
111101011000101	268
111101010000101	548
111101110000001	601
111101110110001	11
110001110110001	663
110001111110001	412
100001111110001	635
100011111100101	405
101011111100101	701
111011111000101	342
111011011000101	107
111001011000101	570
111001010000101	536
111001110000001	569
111001110110001	10
110001110110001	432
110001111110001	745
100001111110001	557
100011111101011	408
101011111101011	965
101010111101011	139
111010111001011	231
111000111001011	379
111000110001011	571
111001110000011	536
111001110110011	11
110001110110011	435
110001111110010	711
100001111110010	560
100011111101010	418
101111111101010	805
101110111101010	299
111110111001010	74
111100111001010	568
111100101001010	529
111101101000010	551
111101101110010	11
110001101110010	418
110001111110010	704
100001111110010	577
100011111100111	409
101011111100111	966
101011011100111	177
111011011000111	193
111001011000111	407
111001001000111	546
111001101000011	565
111001101110011	10
110001101110011	426
110001111110001	701
100001111110001	576
100011111101011	400
101111111101011	434
111111111001011	643
111110111001011	33
111100111001011	643
111100110001011	532
111101110000011	535
111101110110011	10
110001110110011	698
110001111110010	472
100001111110010	541
100011111100111	408
101111111100111	804
101111011100111	336
111111011000111	303
111101011000111	298
111101001000111	544
111101101000011	594
111101101110011	10
110001101110011	659
110001111110001	445
100001111110001	597
100011111100101	430
100111111100101	699
101111111100101	12
111111111000101	329
111111011000101	106
111101011000101	577
111101010000101	539
111101110000001	605
111101110110001	11
110001110110001	425
110001111110001	648
100001111110001	635
100011111100101	441
101111111100101	332
111111111000101	641
111111011000101	168
111101011000101	603
111101010000101	494
111101110000001	646
111101110110001	11
110001110110001	644
110001111110001	415
100001111110001	633
100011111100101	406
101111111100101	826
101111011100101	347
111111011000101	290
111101011000101	272
111101010000101	543
111101110000001	598
111101110110001	11
110001110110001	658
110001111110001	401
100001111110001	607
100011111100101	439
101111111100101	434
111111111000101	640
111111011000101	67
111101011000101	602
111101010000101	551
111101110000001	575
111101110110001	10
110001110110001	675
110001111110001	408
100001111110001	601
100011111100101	426
101011111100101	708
111011111000101	349
111011011000101	90
111001011000101	576
111001010000101	562
111001110000001	571
111001110110001	10
110001110110001	380
110001111110001	738
100001111110001	566
100011111101011	429
101011111101011	1081
101010111101011	32
111010111001011	346
111000111001011	262
111000110001011	570
111001110000011	523
111001110110011	10
110001110110011	393
110001111110010	751
100001111110010	573
100011111101010	400
101111111101010	434
111111111001010	631
111110111001010	31
111100111001010	610
111100101001010	574
111101101000010	539
111101101110010	11
110001101110010	691
110001111110010	479
100001111110010	505
100011111100111	440
101111111100111	528
111111111000111	609
111111011000111	31
111101011000111	569
111101001000111	537
111101101000011	579
111101101110011	10
110001101110011	697
110001111110001	398
100001111110001	615
100011111100101	431
100111111100101	601
101111111100101	10
111111111000101	390
111111011000101	136
111101011000101	579
111101010000101	546
111101110000001	607
111101110110001	10
110001110110001	385
110001111110001	709
100001111110001	602
100011111100101	400
101111111100101	735
101111011100101	447
111111011000101	169
111101011000101	405
111101010000101	535
111101110000001	578
111101110110001	10
110001110110001	687
110001111110001	446
100001111110001	563
100011111100101	444
101111111100101	540
111111011000101	621
111101011000101	570
111101010000101	531
111101110000001	609
111101110110001	11
110001110110001	659
110001111110001	405
100001111110001	610
100011111100101	435
101111111100101	609
101111011100101	571
111111011000101	62
111101011000101	498
111101010000101	542
111101110000001	594
111101110110001	11
110001110110001	688
110001111110001	440
100001111110001	574
100011111100101	432
101111111100101	593
101111011100101	542
111111011000101	95
111101011000101	512
111101010000101	500
111101110000001	603
111101110110001	10
110001110110001	696
110001111110001	401
100001111110001	636
100011111100101	404
101111111100101	878
101111011100101	272
111111011000101	106
111101011000101	477
111101010000101	535
111101110000001	613
111101110110001	11
110001110110001	418
110001111110001	712
100001111110001	565
100011111100101	430
101111111100101	606
101111011100101	535
111111011000101	103
111101011000101	495
111101010000101	520
111101110000001	604
111101110110001	10
110001110110001	664
110001111110001	439
100001111110001	602
100011111100101	410
101011111100101	872
101011011100101	279
111011011000101	94
111001011000101	474
111001010000101	577
111001110000001	564
111001110110001	11
110001110110001	393
110001111110001	713
100001111110001	600
100011111101011	444
101011111101011	610
111011111001011	368
111010111001011	169
111000111001011	609
111000110001011	467
111001110000011	602
111001110110011	11
110001110110011	398
110001111110010	710
100001111110010	597
100011111101010	435
101111111101010	874
101110111101010	242
111110111001010	136
111100111001010	470
111100101001010	540
111101101000010	573
111101101110010	11
110001101110010	422
110001111110010	710
100001111110010	543
100011111100111	439
101011111100111	871
101011011100111	272
111011011000111	97
111001011000111	510
111001001000111	538
111001101000011	581
111001101110011	10
110001101110011	418
110001111110001	691
100001111110001	600
100011111101011	399
101111111101011	639
101110111101011	482
111110111001011	159
111100111001011	446
111100110001011	567
111101110000011	529
111101110110011	11
110001110110011	660
110001111110010	473
100001111110010	596
100011111100111	408
101111111100111	596
101111011100111	540
111111011000111	104
111101011000111	507
111101001000111	531
111101101000011	571
111101101110011	11
110001101110011	650
110001111110001	482
100001111110001	531
100011111100101	443
101111111100101	632
101111011100101	542
111111011000101	104
111101011000101	467
111101010000101	568
111101110000001	574
111101110110001	11
110001110110001	656
110001111110001	440
100001111110001	573
100011111100101	433
101111111100101	643
101111011100101	506
111111011000101	95
111101011000101	502
111101010000101	535
111101110000001	605
111101110110001	10
110001110110001	656
110001111110001	433
100001111110001	601
100011111100101	410
101111111100101	902
101111011100101	244
111111011000101	135
111101011000101	464
111101010000101	510
111101110000001	638
111101110110001	10
110001110110001	388
110001111110001	682
100001111110001	637
100011111100101	402
101111111100101	414
111111111000101	606
111111011000101	134
111101011000101	596
111101010000101	507
111101110000001	611
111101110110001	10
110001110110001	681
110001111110001	366
100001111110001	676
100011111100101	433
101111111100101	843
101111011100101	333
111111011000101	301
111101011000101	262
111101010000101	519
111101110000001	598
111101110110001	10
110001110110001	664
110001111110001	404
100001111110001	644
100011111100101	395
101111111100101	646
111111111000101	369
111111011000101	136
111101011000101	599
111101010000101	551
111101110000001	566
111101110110001	10
110001110110001	434
110001111110001	673
100001111110001	604
100011111100101	408
101011011100101	1170
111011011000101	330
111001011000101	242
111001010000101	533
111001110000001	608
111001110110001	11
110001110110001	392
110001111110001	711
100001111110001	601
100011111101011	405
101011111101011	672
111011111001011	343
111010111001011	95
111000111001011	643
111000110001011	538
111001110000011	538
111001110110011	10
110001110110011	382
110001111110010	746
100001111110010	574
100011111101010	410
101111111101010	804
101110111101010	305
111110111001010	31
111100111001010	570
111100101001010	579
111101101000010	543
111101101110010	11
110001101110010	427
110001111110010	739
100001111110010	528
100011111100111	407
101011111100111	1008
101011011100111	136
111011011000111	242
111001011000111	332
111001001000111	538
111001101000011	614
111001101110011	11
110001101110011	392
110001111110001	708
100001111110001	603
100011111101011	404
101111111101011	766
101110111101011	344
111110111001011	32
111100111001011	605
111100110001011	540
111101110000011	526
111101110110011	10
110001110110011	443
110001111110010	742
100001111110010	540
100011111100111	399
101011111100111	1030
101011011100111	135
111011011000111	231
111001011000111	343
111001001000111	533
111001101000011	599
111001101110011	10
110001101110011	391
110001111110001	741
100001111110001	570
100011111101011	399
101011111101011	642
111011111001011	340
111010111001011	126
111000111001011	639
111000110001011	548
111001110000011	534
111001110110011	11
110001110110011	391
110001111110010	775
100001111110010	531
100011111101010	437
101111111101010	679
101110111101010	437
111110111001010	170
111100111001010	434
111100101001010	542
111101101000010	572
111101101110010	10
110001101110010	690
110001111110010	441
100001111110010	568
100011111100111	443
101011111100111	837
101011011100111	303
111011011000111	32
111001011000111	550
111001001000111	533
111001101000011	603
111001101110011	10
110001101110011	429
110001111110001	641
100001111110001	672
100011111101011	399
101111111101011	936
101110111101011	170
111110111001011	198
111100111001011	430
111100110001011	536
111101110000011	562
111101110110011	11
110001110110011	430
110001111110010	670
100001111110010	608
100011111100111	437
101111111100111	573
101111011100111	537
111111011000111	74
111101011000111	531
111101001000111	542
111101101000011	596
111101101110011	10
110001101110011	705
110001111110001	371
100001111110001	600
100011111100101	436
101011111100101	765
111011111000101	339
111011011000101	32
111001011000101	600
111001010000101	529
111001110000001	602
111001110110001	11
110001110110001	421
110001111110001	672
100001111110001	636
100011111101011	401
101111111101011	337
111111111001011	640
111110111001011	140
111100111001011	630
111100110001011	509
111101110000011	558
111101110110011	10
110001110110011	663
110001111110010	478
100001111110010	567
100011111100111	404
101111111100111	876
101111011100111	267
111111011000111	406
111101011000111	168
111101001000111	561
111101101000011	582
111101101110011	11
110001101110011	652
110001111110001	503
100001111110001	538
100011111100101	431
101111111100101	632
111111111000101	347
111111011000101	168
111101011000101	608
111101010000101	507
111101110000001	605
111101110110001	11
110001110110001	426
110001111110001	640
100001111110001	642
100011111100101	403
101111111100101	904
101111011100101	274
111111011000101	361
111101011000101	202
111101010000101	538
111101110000001	608
111101110110001	11
110001110110001	665
110001111110001	408
100001111110001	598
100011111100101	446
101111111100101	327
111111111000101	642
111111011000101	176
111101011000101	568
111101010000101	540
111101110000001	602
111101110110001	11
110001110110001	654
110001111110001	432
100001111110001	608
100011111100101	408
101111111100101	903
101111011100101	246
111111011000101	98
111101011000101	464
111101010000101	568
111101110000001	569
111101110110001	11
110001110110001	423
110001111110001	702
100001111110001	604
100011111100101	402
101111111100101	633
101111011100101	506
111111011000101	127
111101011000101	473
111101010000101	532
111101110000001	572
111101110110001	11
110001110110001	701
110001111110001	390
100001111110001	603
100011111100101	400
101011111100101	916
101011011100101	231
111011011000101	136
111001011000101	470
111001010000101	562
111001110000001	572
111001110110001	10
110001110110001	386
110001111110001	735
100001111110001	568
100011111101011	401
101011111101011	910
101010111101011	198
111010111001011	168
111000111001011	478
111000110001011	535
111001110000011	540
111001110110011	11
110001110110011	426
110001111110010	708
100001111110010	578
100011111101010	436
101111111101010	874
101110111101010	230
111110111001010	137
111100111001010	505
111100101001010	496
111101101000010	564
111101101110010	11
110001101110010	435
110001111110010	712
100001111110010	565
100011111100111	399
101011111100111	845
101011011100111	314
111011011000111	22
111001011000111	578
111001001000111	534
111001101000011	597
111001101110011	10
110001101110011	430
110001111110001	697
100001111110001	600
100011111101011	407
101111111101011	870
101110111101011	230
111110111001011	96
111100111001011	542
111100110001011	506
111101110000011	573
111101110110011	10
110001110110011	437
110001111110010	705
100001111110010	572
100011111100111	403
101111111100111	599
111111111000111	339
111111011000111	210
111101011000111	574
111101001000111	532
111101101000011	610
111101101110011	10
110001101110011	427
110001111110001	713
100001111110001	562
100011111100101	411
101011111100101	874
101011011100101	306
111011011000101	61
111001011000101	475
111001010000101	578
111001110000001	568
111001110110001	12
110001110110001	387
110001111110001	714
100001111110001	606
100011111101011	399
101011111101011	893
101010111101011	213
111010111001011	161
111000111001011	471
111000110001011	551
111001110000011	565
111001110110011	11
110001110110011	398
110001111110010	702
100001111110010	606
100011111101010	410
101111111101010	630
101110111101010	471
111110111001010	140
111100111001010	476
111100101001010	542
111101101000010	574
111101101110010	11
110001101110010	688
110001111110010	444
100001111110010	572
100011111100111	434
101111111100111	881
101111011100111	273
111111011000111	94
111101011000111	495
111101001000111	505
111101101000011	641
111101101110011	11
110001101110011	412
110001111110001	649
100001111110001	639
100011111100101	404
101111111100101	637
101111011100101	518
111111011000101	93
111101011000101	465
111101010000101	550
111101110000001	599
111101110110001	10
110001110110001	699
110001111110001	383
100001111110001	630
100011111100101	441
101011111100101	874
101011011100101	265
111011011000101	107
111001011000101	466
111001010000101	508
111001110000001	639
111001110110001	11
110001110110001	360
110001111110001	678
100001111110001	639
100011111101011	415
101011111101011	865
101010111101011	240
111010111001011	127
111000111001011	512
111000110001011	583
111001110000011	522
111001110110011	11
110001110110011	384
110001111110010	775
100001111110010	540
100011111101010	403
101011111101010	911
101010111101010	202
111010111001010	169
111000111001010	463
111000101001010	508
111001101000010	569
111001101110010	11
110001101110010	400
110001111110010	739
100001111110010	570
100011111101010	405
101011111101010	877
101010111101010	232
111010111001010	137
111000111001010	471
111000101001010	574
111001101000010	541
111001101110010	10
110001101110010	392
110001111110010	775
100001111110010	532
100011111101010	408
101111111101010	904
101110111101010	203
111110111001010	169
111100111001010	442
111100101001010	569
111101101000010	534
111101101110010	11
110001101110010	426
110001111110010	737
100001111110010	563
100011111100111	398
101111111100111	601
101111011100111	536
111111011000111	104
111101011000111	496
111101001000111	545
111101101000011	599
111101101110011	11
110001101110011	685
110001111110001	409
100001111110001	605
100011111100101	432
101111111100101	607
101111011100101	539
111111011000101	95
111101011000101	505
111101010000101	480
111101110000001	673
111101110110001	11
110001110110001	648
110001111110001	375
100001111110001	666
100011111100101	433
101111111100101	403
111111111000101	592
111111011000101	138
111101011000101	580
111101010000101	534
111101110000001	608
111101110110001	11
110001110110001	685
110001111110001	371
100001111110001	647
100011111100101	401
101111111100101	1102
101111011100101	42
111111011000101	357
111101011000101	242
111101010000101	530
111101110000001	604
111101110110001	12
110001110110001	417
110001111110001	673
100001111110001	604
100011111100101	390
101111111100101	670
111111111000101	370
111111011000101	105
111101011000101	571
111101010000101	577
111101110000001	567
111101110110001	10
110001110110001	421
110001111110001	716
100001111110001	569
100011111100101	404
101111111100101	902
101111011100101	264
111111011000101	64
111101011000101	508
111101010000101	561
111101110000001	572
111101110110001	11
110001110110001	454
110001111110001	643
100001111110001	604
100011111100101	436
101111111100101	583
101111011100101	570
111111011000101	33
111101011000101	564
111101010000101	504
111101110000001	602
111101110110001	10
110001110110001	733
110001111110001	372
100001111110001	630
100011111100101	410
100111111100101	662
101111111100101	10
101111011100101	499
111111011000101	136
111101011000101	399
111101010000101	544
111101110000001	646
111101110110001	11
111001110110001	652
110001110110001	10
110001111110001	400
100001111110001	606
100011111100101	428
101111111100101	843
101111011100101	312
111111011000101	31
111101011000101	534
111101010000101	536
111101110000001	616
111101110110001	10
110001110110001	417
110001111110001	671
100001111110001	613
100011111100101	433
101111111100101	877
101111011100101	272
111111011000101	95
111101011000101	495
111101010000101	499
111101110000001	641
111101110110001	10
110001110110001	418
110001111110001	641
100001111110001	632
100011111100101	410
101111111100101	569
101111011100101	570
111111011000101	74
111101011000101	525
111101010000101	545
111101110000001	575
111101110110001	10
110001110110001	694
110001111110001	411
100001111110001	608
100011111100101	391
101111111100101	953
101111011100101	206
111111011000101	160
111101011000101	442
111101010000101	529
111101110000001	573
111101110110001	11
110001110110001	393
110001111110001	740
100001111110001	569
100011111100101	402
101111111100101	575
101111011100101	583
111111011000101	63
111101011000101	508
111101010000101	541
111101110000001	613
111101110110001	12
110001110110001	650
110001111110001	444
100001111110001	571
100011111100101	450
100111111100101	662
101111111100101	10
101111011100101	500
111111011000101	126
111101011000101	446
111101010000101	510
111101110000001	602
111101110110001	11
110001110110001	661
110001111110001	437
100001111110001	603
100011111100101	434
101111111100101	634
111111111000101	368
111111011000101	130
111101011000101	609
111101010000101	536
111101110000001	568
111101110110001	11
110001110110001	425
110001111110001	679
100001111110001	597
100011111100101	408
101111111100101	504
111111111000101	613
111111011000101	32
111101011000101	600
111101010000101	572
111101110000001	538
111101110110001	13
110001110110001	692
110001111110001	435
100001111110001	576
100011111100101	433
101111111100101	780
101111011100101	375
111111011000101	231
111101011000101	338
111101010000101	534
111101110000001	608
111101110110001	11
110001110110001	695
110001111110001	410
100001111110001	634
100011111100101	403
101011111100101	730
111011111000101	372
111011011000101	31
111001011000101	570
111001010000101	542
111001110000001	598
111001110110001	11
110001110110001	389
110001111110001	735
100001111110001	561
100011111101011	429
101111111101011	1038
101110111101011	73
111110111001011	316
111100111001011	328
111100110001011	534
111101110000011	538
111101110110011	10
111001110110011	392
110001110110011	10
110001111110010	729
100001111110010	559
100011111100111	414
101111111100111	731
111111111000111	371
111111011000111	43
111101011000111	608
111101001000111	530
111101101000011	574
111101101110011	10
110001101110011	390
110001111110001	750
100001111110001	568
100011111100101	435
101111111100101	1041
101111011100101	107
111111011000101	267
111101011000101	307
111101010000101	539
111101110000001	599
111101110110001	10
110001110110001	401
110001111110001	673
100001111110001	632
100011111100101	404
101111111100101	478
111111111000101	605
111111011000101	64
111101011000101	610
111101010000101	534
111101110000001	603
111101110110001	11
110001110110001	650
110001111110001	437
100001111110001	612
100011111100101	434
101011111100101	1056
101011011100101	100
111011011000101	274
111001011000101	300
111001010000101	517
111001110000001	631
111001110110001	10
110001110110001	388
110001111110001	672
100001111110001	641
100011111101011	406
100111111101011	428
101111111101011	12
111111111001011	631
111110111001011	31
111100111001011	615
111100110001011	567
111101110000011	546
111101110110011	10
110001110110011	696
110001111110010	441
100001111110010	570
100011111100111	400
101011111100111	776
111011011000111	365
111001011000111	577
111001001000111	578
111001101000011	572
111001101110011	10
110001101110011	393
110001111110001	712
100001111110001	600
100011111101011	400
101011111101011	1002
101010111101011	101
111010111001011	269
111000111001011	373
111000110001011	539
111001110000011	535
111001110110011	11
110001110110011	387
110001111110010	776
100001111110010	536
100011111101010	442
101011111101010	780
111010111001010	329
111000111001010	611
111000101001010	535
111001101000010	539
111001101110010	10
110001101110010	401
110001111110010	773
100001111110010	544
100011111101010	432
101111111101010	1001
101110111101010	104
111110111001010	231
111100111001010	376
111100101001010	537
111101101000010	570
111101101110010	11
110001101110010	430
110001111110010	734
100001111110010	541
100011111100111	396
101111111100111	535
111111011000111	630
111101011000111	569
111101001000111	573
111101101000011	560
111101101110011	11
110001101110011	659
110001111110001	446
100001111110001	604
100011111100101	400
101111111100101	742
101111011100101	407
111111011000101	231
111101011000101	371
111101010000101	535
111101110000001	612
111101110110001	10
110001110110001	657
110001111110001	403
100001111110001	615
100011111100101	405
101111111100101	501
101111011100101	654
111111011000101	32
111101011000101	535
111101010000101	575
111101110000001	571
111101110110001	11
110001110110001	629
110001111110001	482
100001111110001	562
100011111100101	414
101111111100101	504
111111011000101	633
111101011000101	574
111101010000101	611
111101110000001	571
111101110110001	10
110001110110001	663
110001111110001	443
100001111110001	570
100011111100101	438
101111111100101	776
101111011100101	364
111111011000101	261
111101011000101	298
111101010000101	539
111101110000001	607
111101110110001	11
111001110110001	658
110001110110001	10
110001111110001	439
100001111110001	605
100011111100101	402
101111111100101	504
111111011000101	634
111101011000101	609
111101010000101	547
111101110000001	576
111101110110001	10
110001110110001	663
110001111110001	437
100001111110001	590
100011111100101	409
101111111100101	702
101111011100101	435
111111011000101	159
111101011000101	412
111101010000101	608
111101110000001	574
111101110110001	10
110001110110001	694
110001111110001	399
100001111110001	627
100011111100101	402
101011111100101	832
101011011100101	308
111011011000101	63
111001011000101	507
111001010000101	507
111001110000001	639
111001110110001	11
110001110110001	391
110001111110001	678
100001111110001	635
100011111101011	436
101111111101011	606
101110111101011	514
111110111001011	128
111100111001011	503
111100110001011	495
111101110000011	570
111101110110011	10
110001110110011	668
110001111110010	478
100001111110010	559
100011111100111	410
101111111100111	835
101111011100111	334
111111011000111	64
111101011000111	509
111101001000111	532
111101101000011	611
111101101110011	10
110001101110011	398
110001111110001	713
100001111110001	574
100011111100101	432
101011111100101	938
101011011100101	231
111011011000101	125
111001011000101	439
111001010000101	532
111001110000001	611
111001110110001	10
110001110110001	396
110001111110001	711
100001111110001	586
100011111101011	412
101111111101011	602
101110111101011	510
111110111001011	137
111100111001011	474
111100110001011	539
111101110000011	570
111101110110011	11
110001110110011	657
110001111110010	470
100001111110010	580
100011111100111	435
101111111100111	636
101111011100111	512
111111011000111	105
111101011000111	470
111101001000111	507
111101101000011	607
111101101110011	10
110001101110011	704
110001111110001	400
100001111110001	602
100011111100101	433
100111111100101	397
101111111100101	12
111111111000101	596
111111011000101	168
111101011000101	570
111101010000101	508
111101110000001	612
111101110110001	11
110101110110001	659
110001110110001	42
110001111110001	396
100001111110001	601
100011111100101	435
101111111100101	826
101111011100101	307
111111011000101	328
111101011000101	277
111101010000101	505
111101110000001	606
111101110110001	10
110001110110001	665
110001111110001	442
100001111110001	602
100011111100101	442
101111111100101	361
111111111000101	639
111111011000101	135
111101011000101	571
111101010000101	552
111101110000001	599
111101110110001	10
110001110110001	664
110001111110001	440
100001111110001	618
100011111100101	400
101111111100101	543
111111111000101	598
111111011000101	11
111101011000101	592
111101010000101	534
111101110000001	577
111101110110001	11
110001110110001	688
110001111110001	444
100001111110001	597
100011111100101	410
101111111100101	700
101111011100101	472
111111011000101	168
111101011000101	413
111101010000101	509
111101110000001	600
111101110110001	10
110001110110001	658
110001111110001	450
100001111110001	603
100011111100101	401
101111111100101	507
111111111000101	637
111111011000101	46
111101011000101	566
111101010000101	541
111101110000001	576
111101110110001	11
110001110110001	694
110001111110001	398
100001111110001	608
100011111100101	442
101111111100101	730
101111011100101	404
111111011000101	234
111101011000101	338
111101010000101	550
111101110000001	597
111101110110001	11
110001110110001	649
110001111110001	447
100001111110001	592
100011111100101	406
101111111100101	518
111111011000101	619
111101011000101	598
111101010000101	578
111101110000001	562
